customer_id,age,gender,annual_income,total_spend,num_orders,avg_order_value,days_since_last_order,website_visits,pages_per_visit,session_duration_min,discount_pct_used,customer_satisfaction,is_returning_customer,region,revenue_per_visit,spend_per_order,engagement_score,spending_tier,recency_score
4641,48.0,Male,42692.32,565.28,2,36.48,118.0,27,2.15,7.19,30.75,2,1,Central,20.94,282.64,0.3778,High,0.2089
4642,58.0,Male,55270.50918759046,114.51,11,31.63,245.0,12,6.07,18.71,14.0,4,1,East,9.54,10.41,0.4652,Low,0.1815
4643,63.0,Male,55228.54,481.61,14,54.17,231.0,29,5.8387698492623175,13.89,10.87,5,1,Central,16.61,34.4,0.5606,High,0.1835
4644,49.8630816015427,Male,65772.96,69.39,6,116.47,136.0,30,5.76,12.124400438231504,14.16,2,1,West,2.31,11.56,0.5481,Low,0.203
4645,43.0,Female,84681.86,1.04,13,80.85,320.0,24,2.89,10.47,11.37,3,1,West,0.04,0.08,0.405,Low,0.1732
4646,66.0,Other,71540.85,1340.69,7,79.56,178.0,28,2.17,27.029976776044148,9.39,4,1,West,47.88,191.53,0.6076,Premium,0.1926
4647,67.0,Male,38227.6,404.72,7,67.15,183.0,23,5.4,12.71,4.99,4,1,North,17.6,57.82,0.4822,High,0.1916
4648,22.0,Female,73620.99,1308.24,8,130.98,208.0,18,4.83,8.53,10.07,2,1,South,72.68,163.53,0.3764,Premium,0.187
4649,46.184154806304115,Female,51316.77,203.11,7,77.43,232.0,29,4.51,10.88,22.15,3,0,South,7.0,29.02,0.4947,Medium,0.1833
4650,69.0,Male,71155.73,1492.21,10,46.73,139.0,24,5.13,8.71408272731991,8.95,4,0,South,62.18,149.22,0.4403,Premium,0.2021
4651,58.0,Female,73217.06,255.96,12,87.48,45.0,33,5.901900644855502,6.45,20.91,5,1,Central,7.76,21.33,0.5159,Medium,0.2597
4652,28.0,Female,110753.56,612.16,12,133.71,360.0,24,7.09,9.43,19.47,5,1,West,25.51,51.01,0.4962,High,0.1697
4653,71.0,Female,41056.51,417.13,9,159.88,358.0,31,3.73,14.84,10.81,4,0,West,13.46,46.35,0.5377,High,0.1699
4654,50.0,Female,37317.73,1297.51,8,154.08,271.0,28,3.9,12.53,30.09,3,1,West,46.34,162.19,0.489,Premium,0.1783
4655,67.0,Male,61302.86,12.89,7,31.39,77.0,31,5.77,15.14,10.28,3,1,North,0.42,1.84,0.5909,Low,0.2289
4656,55.0,Female,88544.32,370.62888814789045,9,206.75375,46.0,21,7.7,9.77,6.3,3,0,West,17.65,41.18,0.4876,Medium,0.2583
4657,40.38268061007624,Female,50464.83,200.48,10,105.17,56.0,20,5.12,6.22,21.35,4,1,South,10.02,20.05,0.376,Medium,0.2463
4658,42.34206805375102,Female,91478.22,99.37,13,89.29,62.0,28,5.76,5.2,3.47,1,0,West,3.55,7.64,0.4531,Low,0.2404
4659,45.80414264389993,Female,69218.9,357.08,6,138.1,285.0,21,3.05,9.319215000172393,11.72,4,0,East,17.0,59.51,0.3689,Medium,0.1767
4660,49.0,Male,44328.91,351.66,9,98.26,236.0,21,1.55,21.39,14.32,5,0,North,16.75,39.07,0.4662,Medium,0.1827
4661,38.0,Other,64969.15,73.68,5,103.7,83.0,24,9.66,8.3,8.94,2,1,East,3.07,14.74,0.5465,Low,0.2251
4662,63.0,Female,39442.0,112.76,7,30.8,4.0,22,6.0,10.806109950235005,17.15,5,0,Central,5.13,16.11,0.4666,Low,0.5581
4663,22.0,Male,55232.12,262.26,7,63.41,77.19117232318898,21,3.67,6.61,18.69,5,0,West,12.49,37.47,0.354,Medium,0.2287
4664,23.0,Male,28664.66,262.81,5,166.37,286.0,22,1.64,9.78,4.29,5,0,North,11.95,52.56,0.3486,Medium,0.1766
4665,41.56637125287432,Female,47378.4,191.04,4,129.21,76.0,24,8.1,2.1,9.4,4,1,North,7.96,47.76,0.4395,Medium,0.2295
4666,39.0,Male,80809.08,80.4,9,74.2,10.0,23,3.8,14.77,5.38,2,0,West,3.5,8.93,0.4659,Low,0.4024
4667,35.0,Male,71938.97,2.19,12,142.67,255.0,23,3.8,9.04,0.63,5,0,West,0.1,0.18,0.4023,Low,0.1802
4668,31.0,Male,66864.33,1492.21,10,46.42,50.0,30,4.775498605446145,17.6,5.94,5,1,North,49.74,149.22,0.5848,Premium,0.2531
4669,27.0,Male,56598.62,1436.75,9,75.95,141.0,13,5.75,9.705652519026163,33.34,2,1,Central,110.52,159.64,0.3665,Premium,0.2015
4670,63.0,Male,53099.51,330.49,5,63.18,336.0,32,6.65,8.32,10.52,4,1,West,10.33,66.1,0.5458,Medium,0.1717
4671,30.0,Male,26016.12,1492.21,4,118.9,65.0,29,4.96,11.88,23.08,4,0,North,51.46,373.05,0.5168,Premium,0.2378
4672,48.0,Male,44221.1,559.9,6,81.06,102.0,23,3.61,27.029976776044148,7.87,4,1,North,24.34,93.32,0.5974,High,0.2153
4673,47.0,Female,53707.5,35.67,7,39.95,179.0,27,5.1655882293584074,12.3,22.87,4,0,Central,1.32,5.1,0.5083,Low,0.1924
4674,20.0,Female,27939.54,62.62,9,62.05,93.0,25,4.62,19.66,3.12,1,1,North,2.5,6.96,0.5584,Low,0.2196
4675,47.0,Male,20416.98,1239.13,10,56.18,64.0,24,5.52,11.18,18.68,4,1,Central,51.63,123.91,0.4772,Premium,0.2387
4676,23.0,Male,86199.22,774.0435903576938,8,79.79,200.82474937142158,20,4.595047599612239,6.99,7.08,2,1,Central,38.7,96.76,0.3717,Premium,0.1882
4677,46.0,Female,50282.85,926.34,4,52.46,206.0,30,6.54,4.78,17.33,2,1,South,30.88,231.58,0.4857,Premium,0.1874
4678,25.0,Male,54447.36,1142.71,7,69.58,217.0,27,7.46,16.9,16.29,2,1,Central,42.32,163.24,0.6154,Premium,0.1856
4679,61.0,Male,64719.21,297.05,10,47.82,317.0,25,3.95,11.27,20.24,5,1,East,11.88,29.7,0.4489,Medium,0.1735
4680,62.0,Male,29998.92,234.27353664954154,9,129.78,186.0,17,2.19,7.74,3.79,4,1,West,13.78,26.03,0.294,Medium,0.191
4681,60.0,Female,40064.75,104.3,7,174.86,180.0,22,6.456583856887793,7.67,8.11,4,0,West,4.74,14.9,0.443,Low,0.1922
4682,61.0,Female,103988.31,34.45,8,206.75375,210.2808933815063,33,8.91,3.75,3.81,4,1,South,1.04,4.31,0.5595,Low,0.1866
4683,30.765857786742526,Female,38394.61,104.58,5,107.46,106.0,22,4.35,12.55,4.29,3,0,West,4.75,20.92,0.4456,Low,0.2136
4684,34.0,Female,75641.4620198091,264.27,4,63.4,111.0,21,10.06,14.7,15.73,3,1,East,12.58,66.07,0.6,Medium,0.2115
4685,65.0,Female,35075.42,62.89,14,97.02818960368613,137.0,22,4.49,15.51,2.38,5,1,Central,2.86,4.49,0.4819,Low,0.2027
4686,28.0,Male,33845.89,91.2,8,189.9,3.0,25,2.22,10.79,19.23,4,1,Central,3.65,11.4,0.4013,Low,0.6213
4687,39.028447738527184,Female,85198.63,295.13,10,72.37506834105059,217.0,19,4.58,13.43,18.61,5,1,East,15.53,29.51,0.4338,Medium,0.1856
4688,67.0,Male,14209.4,207.89,8,144.46,309.0,26,5.586868237030566,15.34,15.22,5,0,West,8.0,25.99,0.5432,Medium,0.1742
4689,28.0,Female,39006.87,315.23,6,25.61,363.0,29,4.21,11.41,3.77,4,1,East,10.87,52.54,0.4932,Medium,0.1695
4690,48.0,Female,54869.07,280.33,11,113.25,85.0,23,6.19,20.94,14.87,4,0,North,12.19,25.48,0.5928,Medium,0.2239
4691,45.0,Female,114507.49,517.08,5,43.93,61.0,19,4.66,6.1,28.4,3,0,Central,27.21,103.42,0.3544,High,0.2414
4692,61.0,Male,27788.77,1383.82,10,183.71,28.0,29,7.48,7.44,29.28,5,1,Central,47.72,138.38,0.5291,Premium,0.294
4693,23.0,Male,25518.64,57.07,9,88.09054420525626,206.0,22,4.54,15.69,15.45,4,1,Central,2.59,6.34,0.4851,Low,0.1874
4694,58.0,Female,31886.88,52.27,8,206.75375,288.0,28,2.81,2.92,17.2,4,1,West,1.87,6.53,0.3557,Low,0.1764
4695,33.0,Female,69623.17,958.0,11,54.64,314.0,26,5.77,9.69,24.4,4,0,Central,36.85,87.09,0.485,Premium,0.1737
4696,21.0,Female,52189.82,353.01,7,95.69,211.0,28,5.23,18.11,7.89,4,1,Central,12.61,50.43,0.5834,Medium,0.1865
4697,52.0,Male,23829.56,727.08,10,63.71084147851299,245.0,23,5.46,4.66,7.16,3,0,West,31.61,72.71,0.3943,Premium,0.1815
4698,65.0,Female,51522.75,121.3,11,119.74,142.0,24,3.21,10.1,10.09,4,1,Central,5.05,11.03,0.4088,Low,0.2012
4699,43.0,Female,106480.68,882.64,9,82.87440936662362,248.0,24,5.98,8.9,17.64,2,1,West,36.78,98.07,0.4632,Premium,0.1811
4700,29.0,Female,55951.48,349.89519435324075,10,104.45,229.62192156709554,18,8.0,12.51,5.62,5,1,East,19.44,34.99,0.4981,Medium,0.1837
4701,48.21041316475024,Female,53224.76,504.59,15,106.49,27.0,26,3.13,8.83,16.29,5,1,East,19.41,33.64,0.4109,High,0.297
4702,54.0,Female,54850.75,55.96,8,125.71,115.0,22,2.06,9.53,3.74,5,0,East,2.54,7.0,0.3561,Low,0.21
4703,42.0,Female,60309.89,1128.3,5,90.53,239.0,24,2.72,11.84,21.58,3,0,Central,47.01,225.66,0.4161,Premium,0.1823
4704,35.0,Female,60531.60374238614,786.28,12,116.63,169.0,22,5.45,4.63,0.11,3,1,South,35.74,65.52,0.3846,Premium,0.1945
4705,49.98031491895181,Other,43653.47,475.5202371094408,6,94.93,14.0,32,2.61,8.78,9.98,3,1,North,14.86,79.25,0.4522,High,0.3607
4706,40.0,Male,44807.1,18.71,7,51.35,227.64471347274622,19,6.09,6.25,1.59,3,0,Central,0.98,2.67,0.391,Low,0.1839
4707,55.0,Male,38494.3,802.13,11,117.66,33.0,20,6.14,16.85,6.0,5,1,East,40.11,72.92,0.519,Premium,0.2813
4708,71.0,Female,69082.78,74.22,8,115.9,35.0,27,6.16,6.67,23.87,2,0,South,2.75,9.28,0.4701,Low,0.2769
4709,35.0,Female,35703.47,125.76,9,65.27604839817984,282.0,17,10.16,6.33,18.36,4,1,East,7.4,13.97,0.4732,Low,0.177
4710,35.32738050884228,Female,40946.26,430.35,9,54.9,241.0,24,2.14,14.2,19.11,4,1,North,17.93,47.82,0.4281,High,0.182
4711,23.0,Female,26105.82,153.93,10,66.13,130.0,16,2.43,8.23,12.69,5,1,West,9.62,15.39,0.2962,Low,0.2048
4712,21.0,Male,59228.33,541.39,9,85.89,130.0,18,7.8,8.77,15.72,4,0,West,30.08,60.15,0.4517,High,0.2048
4713,61.0,Female,78507.66,468.34,10,61.93,86.0,25,6.46,5.08,6.73,4,1,South,18.73,46.83,0.4416,High,0.2233
4714,68.0,Female,40924.73,57.23,9,90.12,196.0,20,7.57,9.57,14.23,4,1,South,2.86,6.36,0.4731,Low,0.1891
4715,41.759333661943714,Male,73401.17,533.58,9,74.74,321.0,25,1.83,9.26,9.39,3,1,North,21.34,59.29,0.3748,High,0.1731
4716,51.0,Male,45547.98,1288.21,7,187.21,187.0,35,3.05,14.130187464535481,20.67,3,1,West,36.81,184.03,0.5496,Premium,0.1908
4717,43.74088516064383,Female,13853.25,87.84,7,119.33,124.0,20,7.26,11.829062691875851,7.26,4,0,West,4.39,12.55,0.4906,Low,0.2068
4718,60.0,Male,47774.26,454.49,4,134.99,129.0,21,5.2,5.79,17.6,3,0,Central,21.64,113.62,0.3823,High,0.2051
4719,60.0,Female,44900.96,209.17,3,15.51,114.0,21,7.87,18.82,8.97,4,0,West,9.96,69.72,0.5922,Medium,0.2104
4720,70.0,Male,51611.4,307.73,9,53.58,321.0,29,4.75,19.91,16.13,4,1,West,10.61,34.19,0.6008,Medium,0.1731
4721,33.0,Female,55636.39,169.14,10,95.63,99.0,21,5.12,21.21,14.28,4,1,North,8.05,16.91,0.5515,Medium,0.2167
4722,19.0,Female,34823.2,218.58,4,87.24,205.0,20,9.62,3.42,11.84,3,0,East,10.93,54.64,0.455,Medium,0.1875
4723,51.0,Female,102299.24,14.67,4,61.1,267.0,25,3.63,11.33,25.5,3,1,North,0.59,3.67,0.4418,Low,0.1787
4724,25.0,Male,47425.68,1492.21,11,100.85,127.24661222435527,27,6.83,9.32,14.4,1,1,East,55.27,135.66,0.5159,Premium,0.2057
4725,30.0,Female,44363.31,490.15,7,130.27,95.0,21,2.68,14.92,6.56,3,1,North,23.34,70.02,0.422,High,0.2186
4726,59.0,Male,71130.02,347.28,9,68.89,253.0,20,3.94,6.351328171388825,2.48,4,1,South,17.36,38.59,0.3486,Medium,0.1805
4727,25.0,Male,49477.34,242.02,6,129.79,275.0,18,6.284153325152801,14.75,3.08,5,1,East,13.45,40.34,0.481,Medium,0.1778
4728,47.0,Other,79200.43938073682,387.59,9,68.62,361.0,22,2.95,3.69,4.64,5,1,East,17.62,43.07,0.3131,High,0.1697
4729,49.0,Female,44136.66,239.1,12,188.86,242.0,32,7.08,12.85,5.6,5,0,South,7.47,19.92,0.6066,Medium,0.1819
4730,31.646778403874723,Female,58448.88,223.07,8,116.86,78.0,18,5.1,11.48,27.88,3,1,North,12.39,27.88,0.4157,Medium,0.2282
4731,64.0,Male,33705.75,311.76,8,148.6,190.0,23,2.935533801052843,16.49,7.62,4,1,South,13.55,38.97,0.4639,Medium,0.1902
4732,47.0,Male,75755.61,161.47,6,53.87,333.0,20,5.31,12.92,7.51,3,1,South,8.07,26.91,0.455,Low,0.172
4733,18.0,Male,57202.86,99.26,5,96.18126424255684,153.0,22,4.45,20.18,12.23,3,1,South,4.51,19.85,0.5328,Low,0.1983
4734,60.0,Female,41378.47,406.65,8,102.85,312.0,30,4.22,7.393418900164205,7.51,4,0,North,13.56,50.83,0.458,High,0.1739
4735,56.0,Female,31690.78,925.01,12,78.7,210.0,34,4.61,8.556012386013983,10.19,3,1,East,27.21,77.08,0.5168,Premium,0.1867
4736,34.0,Female,25470.82,82.93,7,107.42,315.0,19,2.99,2.81,9.05,4,0,West,4.36,11.85,0.277,Low,0.1736
4737,37.0,Female,60437.03,16.64,9,84.77659462278218,19.0,25,2.33,5.6,4.57,4,1,Central,0.67,1.85,0.3464,Low,0.3285
4738,41.0,Male,24503.23,141.72,5,113.27,114.0,32,1.67,9.61,9.21,5,0,South,4.43,28.34,0.4384,Low,0.2104
4739,67.0,Male,94300.06,1492.21,7,160.96,281.0,25,6.41,8.86,21.32,3,1,South,59.69,213.17,0.4823,Premium,0.1771
4740,39.0,Male,26070.96,882.34,8,85.42,278.0,24,6.28,5.46,19.63,3,1,North,36.76,110.29,0.4323,Premium,0.1775
4741,46.0,Male,44838.06,453.0,8,52.64,13.0,23,4.07,18.8,8.96,4,1,North,19.7,56.62,0.5173,High,0.3693
4742,39.0,Male,31546.86,1324.29,11,129.22,85.0,34,5.27,13.9,18.69,4,0,North,38.95,120.39,0.5922,Premium,0.2239
4743,61.0,Female,49828.54,294.65,13,89.64,221.0,32,7.99,5.75,23.0,3,0,North,9.21,22.67,0.5501,Medium,0.1849
4744,26.0,Male,49674.83,1492.21,2,57.24,91.0,24,4.248715783428869,4.08,8.53,4,1,East,62.18,746.1,0.3673,Premium,0.2206
4745,54.0,Female,44861.714173037064,175.7,5,141.2,37.0,28,5.02,10.99,19.82,4,0,East,6.28,35.14,0.4993,Medium,0.273
4746,27.0,Male,22853.52,137.42,5,123.13,295.0,29,8.99,14.64,16.37,4,1,Central,4.74,27.48,0.6459,Low,0.1756
4747,53.0,Other,33461.43,508.12,10,74.56428761219611,184.0,30,6.2,15.46,18.09,5,0,West,16.94,50.81,0.5959,High,0.1914
4748,40.70403659498653,Female,79640.16,237.53,9,35.33,29.0,23,7.13,7.498822640754466,23.31,2,1,South,10.33,26.39,0.4666,Medium,0.2912
4749,45.0,Female,68137.01,492.24,7,76.29,242.0,19,6.78,19.79,7.17,5,1,North,25.91,70.32,0.5581,High,0.1819
4750,45.0,Male,14048.33,181.92,7,94.45,150.1393120791535,17,6.41,4.85,5.96,4,1,South,10.7,25.99,0.3651,Medium,0.199
4751,59.0,Female,59196.33,169.09271530589106,9,101.24,226.0,33,4.19,11.08,6.66,5,1,South,5.12,18.79,0.5254,Medium,0.1842
4752,60.0,Female,29253.88,161.31,10,53.34,54.0,20,3.75,13.42,8.48,1,1,South,8.07,16.13,0.4225,Low,0.2484
4753,38.0,Male,36464.28,300.6021143052158,10,86.84,353.0,28,6.71,2.79,22.28,5,0,West,10.74,30.06,0.4496,Medium,0.1703
4754,41.0,Male,43753.91,1215.98,5,69.02,108.0,22,6.44,5.8,7.6,3,1,West,55.27,243.2,0.4218,Premium,0.2127
4755,59.0,Male,106798.06,1073.67,11,55.76,117.58562786421528,24,5.92,11.68,16.07,5,0,West,44.74,97.61,0.4926,Premium,0.209
4756,57.0,Female,29104.59,1492.21,8,13.63,96.37903326215915,25,6.03,17.8,5.08,3,0,East,59.69,186.53,0.5723,Premium,0.2179
4757,19.0,Female,24295.67,630.32,5,153.28,65.0,13,4.11,4.63,21.52,4,1,South,48.49,126.06,0.2701,High,0.2378
4758,25.0,Female,61399.65,573.99,8,61.1,163.0,22,3.38,6.49,19.75,5,0,North,26.09,71.75,0.3547,High,0.1959
4759,65.0,Male,48338.87,409.36,8,206.75375,157.0,23,4.18,7.74,6.76,5,0,North,17.8,51.17,0.3972,High,0.1973
4760,44.0,Male,89635.04,67.3,6,102.96,206.0,18,5.05,11.697703626325845,4.8,3,1,East,3.74,11.22,0.4169,Low,0.1874
4761,39.0,Female,41092.59,104.89,10,80.41,342.0,35,4.43,11.04,5.8,4,1,East,3.0,10.49,0.549,Low,0.1712
4762,54.0,Male,89806.14,170.87,8,105.79,354.0,27,8.32,13.75,28.17,1,1,Central,6.33,21.36,0.6015,Medium,0.1702
4763,44.0,Female,49421.18,1104.35,10,108.25,364.0,24,8.16,20.27,31.96,2,1,Central,46.01,110.43,0.6427,Premium,0.1694
4764,46.69614677399758,Female,63866.97,94.96,9,107.56,336.0,25,7.03,3.88,17.54,4,0,West,3.8,10.55,0.4422,Low,0.1717
4765,20.0,Male,110411.74,1281.15,4,34.91,209.0,25,7.7,7.29,40.35,4,1,East,51.25,320.29,0.4964,Premium,0.1869
4766,61.0,Female,45088.21,369.89,5,68.36472740540047,159.0,23,3.17,13.22,27.43,4,1,East,16.08,73.98,0.4333,Medium,0.1968
4767,30.0,Male,82646.94,628.63,7,97.1,15.0,27,6.79,12.33,26.59,4,1,Central,23.28,89.8,0.5483,High,0.353
4768,62.0,Female,36069.42,376.69590480954315,6,106.98,320.0,14,5.44,12.09,24.63,4,0,West,26.91,62.78,0.3945,High,0.1732
4769,27.0,Male,54927.5,156.69,14,77.3,141.0,31,4.559749229071378,20.34,18.97,4,0,South,5.05,11.19,0.6191,Low,0.2015
4770,53.0,Female,23805.46,1492.21,7,136.79,166.08105507349023,26,4.99,8.02,10.3,5,1,North,57.39,213.17,0.4474,Premium,0.1951
4771,26.0,Male,38095.06,154.73,4,151.77,178.69968726520682,29,5.01,17.3,9.66,5,1,South,5.34,38.68,0.5781,Low,0.1924
4772,71.0,Male,28882.25,175.86,7,57.54,43.0,32,6.635998343752024,18.63,23.56,3,0,East,5.5,25.12,0.6599,Medium,0.2627
4773,44.0,Female,90253.38,110.07,10,74.54,135.0,29,4.39,10.52,4.57,2,1,South,3.8,11.01,0.4877,Low,0.2033
4774,51.0,Male,116365.93947407472,69.1,13,104.55843341433024,87.0,21,3.09,27.029976776044148,13.1,3,1,Central,3.29,5.32,0.5665,Low,0.2228
4775,68.0,Female,41054.22,132.8,8,131.65,185.0,19,2.67,9.47,21.31,2,1,Central,6.99,16.6,0.3431,Low,0.1912
4776,18.0,Male,33305.6,514.07,8,84.0,38.0,26,6.22,10.39,2.29,5,1,South,19.77,64.26,0.5038,High,0.2711
4777,49.0,Female,25413.3,303.82,6,120.1710866031958,305.0,18,0.44,24.13,21.59,2,1,South,16.88,50.64,0.4422,Medium,0.1746
4778,42.0,Male,55953.19,403.44,9,82.67,30.0,21,9.0,16.184773216422403,2.9,4,1,Central,19.21,44.83,0.5906,High,0.2885
4779,46.0,Female,36274.01,65.26,5,69.51,63.0,20,4.38,15.52,6.21,4,0,West,3.26,13.05,0.4612,Low,0.2396
4780,24.0,Male,37258.74,810.04,12,69.50221322478457,84.0,27,2.26,8.78,7.63,5,1,West,30.0,67.5,0.3982,Premium,0.2245
4781,66.0,Male,110723.82,766.46,9,82.13,147.0,27,6.44,27.029976776044148,16.54,4,1,East,28.39,85.16,0.7029,Premium,0.1998
4782,41.71413788669342,Male,42268.64,10.91,8,164.65,257.0,20,5.26,9.92,4.7,4,1,North,0.55,1.36,0.4205,Low,0.18
4783,37.0,Female,50648.204883677565,241.86,6,72.32,298.0,29,3.79,12.2,7.88,4,1,Central,8.34,40.31,0.4917,Medium,0.1753
4784,37.0,Male,50336.24,35.62,8,121.01,255.0,15,4.47,1.74,12.2,4,0,South,2.37,4.45,0.265,Low,0.1802
4785,70.0,Female,24894.38,363.1426141935273,4,165.13,39.0,35,5.34,17.82,15.12,5,1,North,10.38,90.79,0.6465,Medium,0.2693
4786,47.0,Female,19488.11,668.31,8,151.11,150.33449858367507,26,3.6581880059890204,7.97,20.73,3,1,East,25.7,83.54,0.4143,High,0.199
4787,52.0,Male,62552.47,1161.33,5,85.88,339.0,23,0.74,18.91,21.85,5,1,East,50.49,232.27,0.4371,Premium,0.1715
4788,34.985019623020925,Female,114927.33,134.86,6,89.11,112.0,29,6.07,4.31,9.29,4,0,North,4.65,22.48,0.4599,Low,0.2111
4789,66.0,Male,57382.45,304.68,12,69.68,85.0,20,8.46,15.54,22.51,3,1,Central,15.23,25.39,0.5611,Medium,0.2239
4790,56.0,Male,66973.02,101.97,4,74.48,268.0,23,4.03,5.93,38.85,4,1,East,4.43,25.49,0.3734,Low,0.1786
4791,44.0,Female,31183.58,232.0,5,131.35,122.0,27,6.85,11.67,4.14,3,1,West,8.59,46.4,0.5425,Medium,0.2075
4792,43.0,Female,81425.78,369.33,16,158.53,107.0,18,6.71,12.17,9.29,2,0,South,20.52,23.08,0.4628,Medium,0.2132
4793,31.0,Female,80922.91,27.4,10,71.48,246.0,25,4.545570184355872,10.71550227540088,14.35,2,1,North,1.1,2.74,0.4573,Low,0.1814
4794,34.0,Male,34610.1,627.41,9,65.44,222.0,25,5.92,7.54,3.8,4,1,North,25.1,69.71,0.4557,High,0.1848
4795,35.0,Male,64389.41,391.86,10,142.67,234.0,28,6.77,13.05,34.4,4,1,West,14.0,39.19,0.5649,High,0.183
4796,62.0,Male,20267.85,882.93,7,28.81,244.0,22,7.42,13.95,22.53,3,0,East,40.13,126.13,0.5362,Premium,0.1816
4797,69.0,Female,70400.52,158.58,15,109.84,221.0,30,6.61,7.73,12.01,4,1,East,5.29,10.57,0.5201,Low,0.1849
4798,46.0,Female,36819.81,1168.18,9,89.32326298895619,123.0,23,3.89,5.96,5.28,3,0,East,50.79,129.8,0.3703,Premium,0.2071
4799,37.0,Female,26540.72,1492.21,8,78.93405637806542,236.0,19,4.19,6.67,15.99,3,1,North,78.54,186.53,0.3492,Premium,0.1827
4800,70.0,Male,59953.23,1258.5,8,57.05,328.0,34,5.98,7.08,9.37,3,1,South,37.01,157.31,0.5339,Premium,0.1724
4801,44.0,Male,20214.09,752.3,10,61.28469230867316,169.0,27,7.06,8.901970556690292,11.15,4,1,North,27.86,75.23,0.5169,Premium,0.1945
4802,35.0,Male,58174.76,836.64,5,122.01,244.0,18,6.11,7.76,16.53,4,1,North,46.48,167.33,0.3992,Premium,0.1816
4803,21.0,Male,27829.74,426.36,9,91.44,31.0,24,3.63,6.68,7.59,3,1,West,17.76,47.37,0.3811,High,0.286
4804,44.147115784151325,Male,25005.77,105.46,14,173.43,295.0,31,5.06,4.52,22.57,5,1,West,3.4,7.53,0.4557,Low,0.1756
4805,67.0,Female,50509.99,1492.21,8,70.21,75.0,24,3.0,10.19,7.28,5,0,West,62.18,186.53,0.4046,Premium,0.2302
4806,30.999933282487376,Female,44968.81,623.71,8,90.94,203.0,23,6.56,8.84,34.34,5,0,South,27.12,77.96,0.4676,High,0.1879
4807,43.0,Female,101558.95,1492.21,8,136.61,90.0,28,9.06,10.973433030084449,7.72,2,1,Central,53.29,186.53,0.5979,Premium,0.2212
4808,62.0,Male,25786.32,389.68,10,61.48,301.0,27,6.45,3.39,19.72,4,1,West,14.43,38.97,0.4408,High,0.175
4809,37.0,Male,97492.16,158.29,9,58.91,25.0,22,1.98,10.64,30.93,4,1,East,7.19,17.59,0.3665,Low,0.3034
4810,69.0,Female,27755.18,575.49,6,51.67,76.26607801318823,23,5.69,8.0,3.3,5,0,North,25.02,95.92,0.437,High,0.2294
4811,40.0,Male,77630.93,1492.21,8,106.26,269.0,23,5.47,1.5,15.38,3,0,Central,64.88,186.53,0.3595,Premium,0.1785
4812,27.0,Female,85224.67,97.53,4,64.41248713178696,205.0,18,4.55,7.26,7.15,4,1,West,5.42,24.38,0.3555,Low,0.1875
4813,28.0,Female,57568.42,197.26,10,89.0,97.0,40,1.82,14.23,25.37,4,0,Central,4.93,19.73,0.5661,Medium,0.2176
4814,58.0,Male,58819.30627269163,390.31,8,64.64,181.0,29,6.36,3.5,6.11,5,1,West,13.46,48.79,0.458,High,0.192
4815,58.0,Female,22891.54,93.29,6,189.74,7.0,22,7.21,12.66,6.6,2,1,North,4.24,15.55,0.5168,Low,0.4551
4816,22.0,Male,18473.85,11.24,15,59.09,166.0,23,3.91,20.07,16.55,5,1,North,0.49,0.75,0.5274,Low,0.1952
4817,18.0,Female,116365.93947407472,205.48,6,120.87,14.0,37,3.89,5.38,19.57,4,0,East,5.55,34.25,0.4912,Medium,0.3607
4818,34.0,Female,42259.0,1002.62,8,85.57,259.0,29,4.93,19.11,10.82,2,0,South,34.57,125.33,0.5963,Premium,0.1797
4819,39.0,Male,28216.61,441.7140340216381,3,97.78,192.0,24,8.64,15.065255390938951,5.88,4,1,East,18.4,147.24,0.5966,High,0.1898
4820,51.0,Male,49399.80680327219,280.12,4,154.69,162.0,23,4.99,16.244075262425046,12.11,3,1,South,12.18,70.03,0.5114,Medium,0.1961
4821,62.0,Female,53312.77,718.16,12,154.99,5.0,29,4.12,3.07,16.62,2,1,West,24.76,59.85,0.3984,Premium,0.5139
4822,58.0,Female,40238.28,1492.21,11,71.37,114.0,20,4.78,3.62,10.68,4,1,South,74.61,135.66,0.3389,Premium,0.2104
4823,46.0,Male,18776.36,1492.21,10,102.71,65.0,27,6.54,8.91,26.8,3,0,North,55.27,149.22,0.5042,Premium,0.2378
4824,37.77819232577426,Female,75528.88,274.06,14,67.78,238.0,20,1.86,13.58,14.45,3,1,South,13.7,19.58,0.378,Medium,0.1825
4825,22.0,Male,57959.04,495.9981247764199,6,150.92,94.0,23,5.08,8.19,22.13,5,1,South,21.57,82.67,0.4242,High,0.2191
4826,28.0,Male,116365.93947407472,18.03,5,63.329746897759634,180.0,23,4.87,9.84,31.15,3,0,East,0.78,3.61,0.4374,Low,0.1922
4827,68.0,Male,86716.18,685.05,9,69.99214348949252,131.2163872946584,31,5.31,6.082997837590296,21.15,3,1,West,22.1,76.12,0.4792,High,0.2044
4828,38.0,Male,10414.21,514.65,8,91.97,18.0,21,4.496054991168143,6.96,5.79,4,1,South,24.51,64.33,0.3781,High,0.3338
4829,52.0,Male,99557.14,143.52,8,75.82100340259771,12.0,23,3.1,7.41,13.4,5,0,West,6.24,17.94,0.3671,Low,0.3789
4830,29.0,Other,89656.92,353.95,10,142.97,123.0,29,7.18,15.23,10.4,3,1,West,12.21,35.39,0.6082,Medium,0.2071
